InternetService_Fiber optic,PaymentMethod_Electronic check,MonthlyCharges,PaperlessBilling,SeniorCitizen,PaymentMethod_Credit card (automatic),Partner,Dependents,TechSupport_Yes,OnlineSecurity_Yes,Contract_One year,TotalCharges,InternetService_No,Contract_Two year,tenure,Churn
0,0,56.65,0,0,0,0,0,1,1,0,654.85,0,0,12,1
1,0,95.3,1,1,1,1,1,1,0,0,5567.45,0,0,57,0
0,0,73.9,0,0,1,0,0,1,1,1,3160.55,0,0,42,1
0,0,24.5,1,0,0,1,1,0,0,0,740.3,1,1,33,1
1,0,84.6,0,0,0,1,0,1,1,0,5706.2,0,1,70,0
0,1,44.95,0,0,0,0,0,1,0,0,3085.35,0,0,68,0
0,1,24.7,1,0,0,0,1,0,0,0,24.7,0,0,1,0
1,0,100.3,0,0,1,0,0,1,0,0,3541.4,0,0,37,0
0,0,25.45,1,0,0,0,1,0,0,0,84.2,1,0,4,0
0,0,50.7,1,0,0,0,0,0,1,0,50.7,0,0,1,0
0,0,55.0,1,0,1,0,0,1,1,0,1165.55,0,0,20,0
0,0,68.4,0,0,0,1,1,1,1,0,4855.35,0,1,72,0
1,1,89.9,1,0,0,0,0,0,0,0,2806.9,0,0,31,1
1,1,78.55,0,1,0,1,0,0,0,0,1422.65,0,0,18,1
0,0,55.05,1,0,0,1,0,0,0,0,608.15,0,0,11,0
0,0,19.8,0,0,1,1,1,0,0,0,641.35,1,1,33,0
1,1,84.45,0,1,0,0,0,0,0,1,4959.15,0,0,62,0
0,0,35.9,0,0,0,0,0,1,0,0,35.9,0,0,1,0
1,0,80.75,0,0,0,1,0,0,1,0,1321.3,0,0,16,0
0,0,78.65,1,0,0,1,1,1,0,1,1663.75,0,0,22,0
0,0,61.75,0,0,0,1,1,1,1,0,3024.15,0,0,49,0
0,0,63.7,1,0,1,1,1,0,1,1,2188.5,0,0,36,0
1,1,99.45,1,0,0,1,0,1,0,0,4138.05,0,0,42,1
0,0,25.2,1,1,0,0,0,0,0,0,102.5,0,0,4,1
0,0,74.05,0,0,0,0,0,1,0,1,872.65,0,0,12,1
1,1,87.6,0,0,0,0,0,1,1,0,2724.25,0,0,31,0
1,1,89.15,1,0,0,1,0,0,1,0,413.25,0,0,5,0
0,0,20.0,0,0,1,1,1,0,0,0,1374.2,1,1,66,0
0,0,55.0,0,1,1,0,0,1,0,0,757.1,0,0,15,1
1,0,104.4,1,0,0,0,0,0,0,0,6692.65,0,1,64,0
0,0,20.05,1,0,1,1,1,0,0,0,218.5,1,0,10,0
1,1,89.75,1,0,0,1,1,1,0,0,608.8,0,0,7,1
0,1,34.3,0,0,0,0,0,1,0,0,1004.75,0,0,29,0
0,0,20.65,0,0,0,0,0,0,0,0,1125.6,1,1,57,0
1,0,84.25,0,0,0,0,0,0,1,0,3847.6,0,0,46,0
0,0,19.65,0,0,0,0,0,0,0,0,978.0,1,1,53,0
0,0,79.85,0,0,1,0,0,1,1,1,1387.35,0,0,17,0
0,0,20.2,1,0,0,1,1,0,0,0,746.05,1,1,38,0
0,0,19.8,0,0,0,0,0,0,0,1,304.6,1,0,15,0
0,1,50.35,1,0,0,0,0,0,0,0,1098.85,0,0,22,0
1,1,85.15,1,0,0,1,0,0,0,0,1139.2,0,0,14,1
0,0,74.6,0,0,0,1,0,1,0,1,4368.95,0,0,57,0
1,0,79.15,1,1,1,0,0,0,0,0,827.7,0,0,11,0
0,0,20.35,0,0,0,1,1,0,0,0,20.35,1,1,1,0
0,0,21.05,0,0,0,1,1,0,0,0,262.05,1,1,12,0
1,1,94.6,1,1,0,1,0,0,0,0,279.55,0,0,3,1
1,1,94.7,1,0,0,0,1,0,0,0,3512.5,0,0,36,0
1,1,94.25,1,0,0,0,0,0,1,0,1483.25,0,0,16,1
0,0,72.45,0,0,1,1,1,0,1,1,4653.85,0,0,65,1
1,1,74.95,0,0,0,0,0,0,0,0,151.75,0,0,2,0
1,1,105.2,1,0,0,0,0,0,1,0,4400.75,0,0,42,1
1,0,111.95,0,0,0,1,1,1,1,0,8033.1,0,1,72,0
0,0,19.85,0,0,0,0,0,0,0,0,1253.65,1,1,62,0
1,1,89.75,1,0,0,0,0,0,0,0,552.65,0,0,6,0
0,0,20.05,1,0,0,1,0,0,0,0,1036.0,1,1,48,0
1,1,108.95,1,0,0,0,0,1,1,0,4025.5,0,1,35,0
0,0,19.65,0,0,1,0,1,0,0,1,928.4,1,0,52,0
0,0,24.9,1,0,0,0,0,0,0,0,24.9,0,0,1,0
1,1,82.85,1,0,0,1,0,0,0,0,460.25,0,0,6,1
0,0,93.2,0,0,1,1,0,1,1,0,6506.15,0,1,71,0
1,0,84.8,0,0,0,1,1,0,1,1,5598.3,0,0,67,0
0,1,71.75,1,1,0,0,0,0,1,1,4374.55,0,0,60,0
0,0,30.35,1,0,0,1,1,1,0,0,678.75,0,0,23,0
0,0,54.85,0,0,0,0,1,1,0,1,2191.7,0,0,39,0
0,0,19.5,1,0,0,1,1,0,0,1,239.75,1,0,15,0
1,1,103.85,1,1,0,1,0,0,0,0,5485.5,0,0,53,1
0,0,24.2,0,0,0,1,1,0,0,0,609.05,1,1,24,0
0,1,19.35,0,0,0,1,1,0,0,0,683.75,1,0,37,0
1,1,83.6,1,0,0,1,1,0,0,0,404.2,0,0,5,1
1,1,100.65,1,1,0,1,0,1,0,1,5189.75,0,0,50,0
1,0,94.1,1,0,1,0,0,0,0,1,5060.9,0,0,54,0
1,1,74.55,1,0,0,0,0,0,1,0,233.65,0,0,3,0
1,1,108.45,0,0,0,0,0,1,0,1,7176.55,0,0,68,1
0,1,56.15,0,0,0,0,0,1,0,0,291.45,0,0,5,0
0,0,20.35,0,0,0,0,0,0,0,0,689.75,1,1,33,0
0,1,80.55,1,0,0,0,0,0,0,1,3263.9,0,0,41,0
0,0,61.25,0,0,0,1,1,1,1,1,1993.2,0,0,34,0
0,0,20.45,1,0,0,1,1,0,0,0,254.5,1,0,13,0
0,0,18.9,1,0,1,0,0,0,0,0,347.65,1,0,20,0
0,0,19.6,0,1,1,0,0,0,0,0,967.9,1,1,51,0
1,0,91.5,1,0,1,1,0,0,0,0,242.95,0,0,3,1
0,0,45.2,0,0,0,0,1,0,0,0,1841.9,0,0,41,0
0,0,19.45,0,0,1,0,0,0,0,0,232.1,1,0,13,0
0,0,25.45,0,0,0,1,1,0,0,0,809.25,1,1,35,0
1,0,80.85,0,0,0,1,0,1,1,0,866.45,0,0,12,1
1,0,94.9,1,0,0,0,0,1,1,0,360.55,0,0,4,0
0,0,49.05,1,0,0,0,0,0,0,0,2076.2,0,0,43,1
0,0,29.3,1,1,0,1,1,1,0,0,355.9,0,0,12,0
1,1,105.3,1,1,0,1,0,0,0,0,7299.65,0,0,68,1
1,1,88.95,1,1,0,0,0,0,0,0,2291.2,0,0,25,1
0,0,20.25,0,0,0,0,0,0,0,1,129.15,1,0,7,0
1,1,110.85,1,1,0,1,0,1,0,1,7491.75,0,0,66,1
1,1,110.5,0,0,0,1,0,1,1,1,5835.5,0,0,53,0
1,0,109.4,1,1,0,0,0,0,1,0,7031.45,0,0,63,0
1,0,114.2,1,0,0,1,1,1,1,0,7723.9,0,1,70,1
0,0,36.5,0,1,0,1,0,0,0,0,1032.0,0,0,27,1
1,0,70.75,0,0,0,0,0,0,0,0,70.75,0,0,1,1
0,0,19.95,0,0,0,0,0,0,0,0,109.6,1,0,5,0
0,0,19.6,0,1,0,1,0,0,0,1,727.8,1,0,37,0
0,0,40.15,1,0,0,0,0,0,0,0,130.75,0,0,3,1
1,1,76.6,1,0,0,0,1,0,0,0,893.0,0,0,12,0
0,0,19.6,0,0,1,1,1,0,0,1,763.1,1,0,38,0
1,0,85.3,1,0,1,0,0,0,0,0,781.4,0,0,9,0
0,1,65.85,1,0,0,1,0,0,1,0,902.25,0,0,13,0
1,1,94.45,1,1,0,1,0,0,0,0,2653.65,0,0,29,1
0,0,20.05,0,0,1,1,1,0,0,0,1016.7,1,1,47,0
1,0,99.4,0,0,0,1,0,1,1,0,5943.65,0,0,61,0
0,0,20.0,0,0,0,0,0,0,0,0,275.7,1,0,16,0
0,1,78.45,0,0,0,1,1,1,1,0,3126.45,0,1,41,0
0,1,25.1,1,0,0,0,1,0,0,0,1070.15,1,1,43,0
1,0,97.35,1,0,0,1,1,0,0,0,3457.9,0,0,36,1
0,1,55.0,1,0,0,0,0,0,0,0,340.4,0,0,6,0
0,0,71.1,1,0,1,0,0,1,1,1,4299.2,0,0,58,0
0,0,61.55,1,0,1,0,0,1,0,0,1093.2,0,0,19,0
0,0,45.9,1,0,0,1,0,0,0,0,521.9,0,0,11,0
0,0,40.3,1,0,0,0,0,1,1,1,1630.4,0,0,39,0
1,1,87.1,1,1,0,0,0,0,0,0,713.6,0,0,8,0
0,0,49.5,1,0,0,0,1,0,0,0,1265.65,0,0,26,0
1,0,73.8,1,1,1,0,0,0,0,0,4003.85,0,0,53,0
0,0,19.2,1,0,0,1,1,0,0,0,1401.4,1,1,70,0
0,0,45.3,1,0,0,0,0,0,0,0,45.3,0,0,1,1
0,0,25.0,0,0,0,0,0,0,0,0,1510.5,1,1,59,0
1,1,94.95,0,0,0,0,0,0,0,0,178.1,0,0,2,1
0,0,35.3,0,0,0,0,0,0,1,1,264.8,0,0,7,0
0,1,44.55,1,0,0,0,1,0,0,0,480.6,0,0,12,1
0,0,76.75,0,0,1,1,1,1,0,1,4541.9,0,0,59,0
0,0,81.0,1,0,0,1,1,1,0,0,4976.15,0,1,61,0
1,0,105.55,1,0,0,1,1,0,1,0,7542.25,0,1,72,0
0,0,18.8,0,0,0,1,1,0,0,0,251.25,1,0,13,0
0,0,24.9,0,0,0,1,1,0,0,1,1595.5,1,0,64,0
0,1,23.45,1,0,0,1,0,0,0,0,23.45,0,0,1,1
0,0,64.9,0,0,0,0,0,1,0,1,685.55,0,0,10,0
0,0,61.35,0,0,0,1,1,0,1,1,3874.1,0,0,65,0
1,0,113.95,0,0,0,1,0,1,1,0,6891.4,0,1,62,0
0,1,90.15,1,0,0,1,0,1,1,1,4916.95,0,0,55,0
0,1,54.1,0,0,0,1,0,0,0,0,1373.0,0,0,25,0
0,0,29.7,0,0,0,0,0,0,1,0,29.7,0,0,1,1
0,0,49.8,1,0,1,0,0,0,1,0,49.8,0,0,1,0
1,1,101.1,0,0,0,1,0,0,0,0,6039.9,0,0,59,1
0,0,24.4,1,1,0,1,1,0,0,0,1548.65,1,1,64,0
1,0,95.0,1,0,0,1,0,0,0,0,3440.25,0,0,36,0
0,0,50.65,1,0,0,0,0,0,0,0,151.3,0,0,3,1
0,0,69.9,1,0,0,1,0,0,1,0,4226.7,0,1,61,0
0,0,39.95,1,0,0,0,1,0,0,1,1023.75,0,0,26,0
0,1,55.4,1,0,0,0,0,0,0,0,55.4,0,0,1,1
1,1,90.6,1,1,0,1,0,0,0,0,90.6,0,0,1,1
1,0,103.25,1,0,1,1,1,0,1,0,7074.4,0,1,68,0
1,0,86.85,1,1,0,1,0,0,0,0,156.35,0,0,2,1
1,0,94.25,1,0,0,1,0,1,1,0,6849.75,0,1,72,0
0,1,47.05,1,0,0,1,0,1,0,0,3263.6,0,1,71,0
0,0,20.55,0,0,1,0,0,0,0,0,1252.85,1,1,57,0
0,0,19.65,1,0,0,0,0,0,0,0,67.55,1,0,4,0
1,1,70.2,1,1,0,0,0,0,0,0,70.2,0,0,1,0
0,0,81.0,0,0,1,1,1,1,1,0,5750.0,0,1,72,0
0,0,75.9,1,0,0,1,1,0,1,1,1549.75,0,0,21,0
0,0,24.7,0,0,0,1,1,0,0,0,1810.55,1,1,71,0
1,0,99.05,1,1,0,1,0,0,0,0,2952.85,0,0,29,1
1,0,110.25,0,1,1,0,0,1,1,0,7467.55,0,1,69,0
0,0,85.0,1,0,1,1,0,1,1,0,5484.4,0,1,64,0
0,0,19.75,0,0,1,0,0,0,0,0,294.9,1,0,16,0
0,1,23.9,0,0,0,0,0,0,0,1,97.5,1,0,4,0
1,0,111.25,1,0,1,0,0,1,1,1,5916.45,0,0,52,1
0,0,55.1,1,0,0,0,0,0,1,0,113.35,0,0,2,1
0,0,19.95,0,0,0,0,0,0,0,0,19.95,1,0,1,0
0,0,25.15,0,0,0,0,0,0,0,0,476.8,0,0,18,0
0,0,54.15,0,0,0,0,0,0,0,0,101.65,0,0,2,0
0,0,59.8,1,0,0,1,0,0,0,0,1130.85,0,0,19,0
1,0,83.85,0,0,0,0,0,0,0,0,3532.25,0,0,40,0
1,1,104.9,1,1,0,1,1,0,0,1,6891.45,0,0,66,0
1,0,75.3,0,0,0,0,0,0,0,0,1570.7,0,0,21,0
0,1,66.65,1,0,0,0,0,1,0,0,520.95,0,0,8,0
1,0,109.5,1,0,1,1,1,1,1,0,7854.9,0,1,72,0
0,0,73.85,1,0,0,0,0,1,0,1,3581.4,0,0,48,0
0,0,19.3,1,0,0,0,0,0,0,0,1447.9,1,1,69,0
1,1,118.2,1,0,0,0,0,1,1,0,8547.15,0,1,72,0
0,0,51.45,0,0,1,0,0,0,0,1,727.85,0,0,14,0
0,1,59.45,0,0,0,0,0,0,0,0,357.6,0,0,6,0
0,0,19.5,0,0,0,1,1,0,0,0,159.35,1,1,8,0
0,0,19.55,0,0,0,0,0,0,0,1,280.85,1,0,17,0
1,1,93.55,0,0,0,0,0,1,1,1,6069.25,0,0,65,0
0,0,59.3,1,0,0,1,1,1,1,1,3274.35,0,0,57,0
1,0,102.25,1,0,1,1,0,0,0,0,1359.0,0,0,13,1
1,0,95.9,1,1,1,0,0,0,0,0,1777.9,0,0,19,1
1,0,109.8,0,0,0,1,0,0,1,1,6109.65,0,0,56,0
1,1,78.1,1,0,0,1,0,0,0,0,1122.4,0,0,14,0
0,1,39.9,1,0,0,1,0,0,1,0,2020.9,0,0,52,0
0,0,64.9,1,0,1,0,0,1,1,0,3795.45,0,1,58,0
1,1,95.05,1,1,0,0,0,1,0,0,4504.55,0,0,47,1
0,0,53.4,1,0,1,0,0,1,0,0,3579.15,0,0,67,0
0,0,24.9,1,0,1,0,0,0,0,0,49.7,0,0,2,0
0,0,44.7,0,1,1,0,0,0,0,0,276.5,0,0,6,0
1,0,114.0,1,0,0,1,1,1,1,0,8175.9,0,1,71,0
0,0,20.25,0,0,0,1,1,0,0,0,890.35,1,1,46,0
0,0,53.85,0,0,1,0,0,1,1,0,259.8,0,0,5,1
1,0,83.85,0,1,0,1,0,0,1,0,5588.8,0,0,67,0
0,0,20.2,0,0,0,0,1,0,0,0,50.6,1,0,3,0
0,0,19.95,0,0,0,0,0,0,0,0,58.0,1,0,3,0
1,1,104.2,1,1,0,1,0,0,1,0,5568.35,0,0,52,1
0,1,50.25,1,0,0,1,0,0,0,0,2203.65,0,0,42,1
0,0,20.35,1,0,0,1,1,0,0,1,938.95,1,0,50,0
1,1,90.0,1,1,0,1,0,0,1,0,2024.1,0,0,23,0
0,0,54.2,0,0,1,1,1,1,1,0,3623.95,0,1,67,0
1,1,99.5,1,0,0,0,0,0,0,0,2369.05,0,0,25,1
1,0,99.1,0,1,0,1,0,0,1,1,3877.95,0,0,39,0
0,0,66.9,1,0,0,0,0,1,1,0,4577.9,0,1,69,0
0,0,25.85,0,0,0,0,0,0,0,1,25.85,0,0,1,0
1,1,91.05,0,0,0,0,0,0,0,0,2871.5,0,0,32,0
1,1,71.0,0,0,0,0,0,0,0,0,672.55,0,0,9,1
1,0,93.2,1,0,1,0,0,0,0,0,1573.7,0,0,16,1
0,0,20.95,1,0,0,1,1,0,0,0,1270.55,1,1,60,0
1,0,109.2,1,0,0,1,1,1,0,0,7711.45,0,1,72,0
0,0,19.35,0,0,0,1,0,0,0,0,126.05,1,0,5,1
1,0,85.8,1,1,1,0,0,0,1,0,2193.65,0,0,26,0
0,0,19.85,0,0,0,0,0,0,0,0,64.55,1,0,3,1
0,1,19.65,1,0,0,0,0,0,0,0,31.2,1,0,2,0
0,0,20.5,0,0,0,0,1,0,0,1,38.25,1,0,2,0
0,0,89.65,1,0,1,0,0,1,1,1,3348.1,0,0,36,0
1,0,74.35,0,0,0,0,0,0,1,0,533.6,0,0,7,0
0,0,49.45,1,1,1,1,0,0,0,0,2907.55,0,1,60,0
1,1,89.1,1,0,0,1,0,0,0,0,1620.8,0,0,19,0
0,0,75.15,0,1,1,1,0,1,1,0,3480.35,0,1,45,0
1,1,70.65,1,1,0,0,0,0,0,0,293.85,0,0,4,0
1,1,104.2,1,0,0,1,1,1,0,0,3243.45,0,0,31,1
1,1,90.05,0,0,0,1,1,0,1,0,4137.2,0,0,47,0
1,1,79.25,1,0,0,0,0,0,0,0,79.25,0,0,1,1
0,0,44.9,1,0,0,0,0,0,0,0,44.9,0,0,1,1
0,0,19.4,0,0,1,0,0,0,0,0,19.4,1,0,1,0
1,0,88.75,1,1,1,1,1,0,0,0,5348.65,0,0,59,0
1,1,70.1,1,0,0,1,0,0,0,0,659.65,0,0,10,1
1,0,91.0,0,1,1,0,0,0,1,0,3180.5,0,0,35,0
0,1,29.65,1,0,0,0,0,0,0,0,118.5,0,0,4,1
1,1,90.8,1,0,0,1,1,0,1,1,3023.85,0,0,32,0
1,1,77.85,1,0,0,0,0,0,0,0,3365.85,0,0,43,1
0,1,54.3,0,0,0,0,0,0,0,0,195.3,0,0,4,1
0,0,18.95,1,1,0,1,0,0,0,0,1031.1,1,1,54,0
1,0,95.15,1,1,0,0,0,0,0,0,997.65,0,0,11,1
1,0,102.4,1,1,0,0,0,0,1,0,6471.85,0,1,66,0
1,1,99.9,1,0,0,1,1,0,0,1,6241.35,0,0,61,0
0,0,88.7,0,0,1,1,1,1,1,0,6501.35,0,1,72,0
0,1,54.3,1,0,0,1,1,1,0,1,2317.1,0,0,44,0
0,0,55.7,1,0,0,0,0,0,0,0,2237.55,0,0,41,0
1,1,103.95,1,0,0,1,0,0,1,1,5231.3,0,0,50,0
1,0,110.85,1,0,1,1,0,1,1,1,5275.8,0,0,47,1
0,0,20.15,0,0,0,1,1,0,0,0,165.5,1,1,8,0
0,0,20.05,0,0,0,0,0,0,0,0,358.5,1,0,18,0
0,0,91.95,1,0,1,1,1,1,1,0,6614.9,0,1,72,0
1,1,80.5,0,0,0,0,0,0,0,0,80.5,0,0,1,1
0,1,55.65,0,1,0,0,0,0,0,0,2421.75,0,0,42,0
1,1,74.7,1,1,0,0,0,0,0,0,1294.6,0,0,18,0
1,0,104.15,1,0,1,0,1,0,0,1,1299.1,0,0,13,0
1,0,83.65,1,0,0,1,1,1,0,1,5733.4,0,0,68,0
1,0,72.2,1,0,0,0,0,0,0,0,305.55,0,0,4,1
1,0,110.05,1,0,1,0,0,0,1,0,7430.75,0,1,69,0
0,0,51.5,0,0,0,0,0,1,0,0,900.5,0,0,17,1
0,0,25.5,0,0,1,1,1,0,0,0,630.6,1,1,25,0
1,0,89.55,1,1,0,0,0,0,0,0,3856.75,0,0,43,1
0,0,19.5,0,0,1,1,1,0,0,0,1222.65,1,1,59,0
1,1,80.7,0,1,0,0,0,0,1,0,374.8,0,0,5,0
0,0,77.5,0,0,0,1,1,1,1,1,1625.0,0,0,21,1
1,0,105.1,1,0,1,1,1,1,1,1,7234.8,0,0,69,0
0,0,25.15,1,0,0,0,0,0,0,0,331.85,0,0,13,0
1,0,95.25,1,0,0,1,0,0,0,0,3959.35,0,0,42,1
1,0,95.65,1,0,1,1,0,1,0,0,5088.4,0,0,52,0
1,1,85.0,0,1,0,0,0,0,1,0,3969.4,0,0,46,1
0,0,80.8,1,0,0,1,0,1,1,0,4860.85,0,1,61,0
0,0,24.85,1,0,0,0,0,0,0,1,788.05,0,0,29,0
0,0,54.75,1,0,1,0,1,1,0,1,1266.35,0,0,25,0
1,1,85.75,1,0,0,1,1,1,0,0,470.95,0,0,5,1
0,1,50.75,0,0,0,0,0,0,0,1,688.2,0,0,15,0
0,0,20.15,0,0,0,1,1,0,0,0,387.7,1,1,19,0
0,0,20.05,0,0,0,0,0,0,0,0,845.25,1,1,44,0
1,1,98.25,1,1,0,0,0,0,0,0,560.6,0,0,6,1
0,0,71.6,0,0,1,1,1,1,1,0,4230.25,0,1,58,0
1,0,81.45,1,0,1,1,1,0,1,1,4983.05,0,0,62,0
0,0,58.4,1,0,0,1,1,1,0,1,4113.15,0,0,70,0
0,0,25.7,1,1,0,0,0,0,0,0,25.7,0,0,1,1
0,0,53.7,0,0,1,1,1,1,1,0,521.0,0,1,10,0
0,0,19.6,1,0,0,0,0,0,0,1,471.85,1,0,26,0
1,0,89.4,0,0,1,0,0,0,0,0,5976.9,0,0,66,0
1,1,69.0,1,0,0,1,1,0,0,0,506.9,0,0,7,1
1,0,84.2,0,0,0,1,1,1,0,1,4299.75,0,0,51,0
1,0,106.1,1,0,1,1,1,1,1,0,7548.6,0,1,72,0
0,0,25.75,0,0,0,0,0,0,0,0,1654.75,1,1,65,0
0,0,46.05,0,0,0,0,0,0,0,0,80.35,0,0,2,1
0,0,64.95,0,0,0,0,1,1,1,1,4551.5,0,0,70,0
0,0,85.45,1,0,1,1,0,1,0,0,6227.5,0,1,72,0
0,0,20.05,0,0,0,1,1,0,0,0,20.05,1,0,1,0
1,0,76.4,1,1,0,1,0,0,0,0,76.4,0,0,1,1
1,1,100.5,1,0,0,0,0,0,0,0,514.0,0,0,5,1
0,0,20.7,0,0,0,0,0,0,0,0,57.5,1,0,3,0
0,0,25.3,1,0,1,0,0,0,0,0,1474.35,1,1,58,0
0,0,40.05,0,1,0,1,1,0,1,0,880.2,0,0,22,1
1,0,100.6,1,1,0,1,0,0,0,0,3270.25,0,0,33,0
1,1,69.95,0,0,0,0,0,0,0,0,69.95,0,0,1,1
1,0,74.0,0,1,0,1,0,0,0,0,3919.15,0,0,54,0
1,1,99.4,1,0,0,1,0,0,0,0,7285.7,0,1,72,0
1,1,93.3,1,0,0,0,1,0,0,0,93.3,0,0,1,1
0,1,49.15,1,0,0,0,0,0,0,0,169.05,0,0,3,1
1,0,107.45,0,0,1,1,1,1,1,0,7658.3,0,1,72,0
0,0,83.6,1,0,1,1,1,0,1,0,5959.3,0,1,72,0
1,0,99.05,1,1,1,1,0,0,0,0,5295.7,0,0,54,0
0,1,80.1,1,0,0,1,0,1,0,1,4693.2,0,0,59,0
0,0,65.3,1,0,0,0,0,0,1,0,3512.9,0,1,54,0
1,1,89.55,1,0,0,0,0,0,0,0,5231.2,0,1,60,0
0,0,60.8,0,0,1,1,0,1,0,0,3603.45,0,1,60,0
1,1,74.5,0,0,0,0,0,0,0,0,217.45,0,0,3,0
1,0,99.15,0,0,0,1,0,0,1,0,6875.35,0,1,69,0
0,1,19.25,0,0,0,1,1,0,0,0,19.25,1,0,1,0
0,0,39.45,1,0,1,1,1,0,1,0,2021.35,0,0,50,0
0,0,44.85,1,0,1,0,0,0,0,0,2564.95,0,0,56,0
1,1,97.2,1,0,0,1,0,1,1,0,5611.75,0,1,60,0
1,0,110.55,1,1,0,1,0,1,1,1,7610.1,0,0,69,0
0,0,35.05,0,0,0,0,0,0,0,0,35.05,0,0,1,1
1,1,73.0,1,1,0,0,0,0,0,0,73.0,0,0,1,1
0,0,19.9,1,0,0,1,0,0,0,0,45.75,1,0,3,0
0,0,76.95,0,0,0,1,1,1,0,0,4543.95,0,1,60,0
0,0,35.4,0,0,0,0,0,1,0,0,450.4,0,1,13,0
0,0,20.45,0,0,0,1,1,0,0,0,1297.35,1,1,62,0
1,0,96.75,0,0,0,0,0,0,1,1,4442.75,0,0,45,0
0,1,54.2,0,0,0,0,0,1,0,1,1423.15,0,0,25,0
1,0,100.1,0,0,0,0,0,1,0,0,4378.35,0,1,44,0
0,0,45.25,1,0,0,0,0,0,0,0,74.2,0,0,2,0
1,0,83.85,1,1,1,0,0,0,0,0,2716.3,0,0,33,1
1,1,70.1,1,0,0,0,0,0,0,0,70.1,0,0,1,1
0,0,20.85,0,0,0,0,0,0,0,1,450.65,1,0,22,0
0,0,33.45,1,0,0,0,0,1,0,0,1175.85,0,0,35,0
0,0,20.2,0,0,0,1,1,0,0,0,558.8,1,1,29,0
1,1,85.9,1,1,0,1,0,0,1,1,2220.1,0,0,27,0
0,1,61.0,1,0,0,0,1,1,0,1,3283.05,0,0,54,0
1,1,70.65,1,1,0,0,0,0,0,0,142.35,0,0,2,1
1,1,86.9,1,0,0,0,0,0,0,1,4939.25,0,0,57,0
0,0,69.4,0,0,0,0,0,1,1,0,4237.5,0,1,62,0
0,0,20.35,0,0,1,1,1,0,0,1,335.95,1,0,15,0
0,0,20.35,0,0,0,0,0,0,0,0,33.2,1,0,2,1
1,0,104.3,1,0,0,1,0,1,0,0,7188.5,0,1,70,0
0,1,44.95,1,0,0,1,1,0,0,0,926.25,0,0,21,0
0,1,49.45,1,0,0,0,1,1,0,1,1119.35,0,0,23,0
0,0,20.6,0,0,0,0,0,0,0,1,116.6,1,0,6,0
0,0,19.55,0,0,1,1,1,0,0,0,68.8,1,1,4,0
1,0,99.0,1,0,1,0,0,0,1,0,287.4,0,0,3,1
1,1,93.5,1,0,0,0,0,0,0,0,2341.55,0,0,23,0
0,0,54.55,0,0,1,0,0,1,1,1,1362.85,0,0,26,0
0,0,20.05,0,0,0,0,1,0,0,0,163.6,1,0,8,0
1,1,83.95,1,0,0,0,0,0,0,0,2254.2,0,0,26,1
1,1,79.45,1,0,0,0,0,0,0,0,145.15,0,0,2,0
1,0,116.2,0,0,1,0,0,1,1,0,7752.3,0,1,67,1
1,0,93.7,1,0,0,1,0,0,0,0,6585.35,0,1,71,1
0,0,79.85,0,0,1,0,0,1,1,1,4786.1,0,0,59,0
1,1,100.0,0,0,0,1,1,0,0,1,3835.55,0,0,39,0
0,0,19.6,0,0,0,0,1,0,0,0,397.0,1,1,21,0
0,0,19.7,0,0,0,0,0,0,0,0,19.7,1,0,1,1
0,0,20.2,0,0,0,1,1,0,0,0,1027.25,1,1,48,0
0,0,50.4,1,1,1,1,0,0,1,1,1580.1,0,0,31,0
1,1,113.35,0,0,0,1,1,1,1,1,7222.75,0,0,64,0
1,0,80.0,1,0,0,1,1,0,0,0,3769.7,0,0,46,0
0,0,80.95,1,0,0,0,0,1,0,0,4233.95,0,1,52,0
0,0,24.9,1,0,0,1,1,0,0,0,1680.25,1,1,67,0
0,1,54.9,0,1,0,0,0,0,0,0,3725.5,0,0,67,0
1,1,75.55,0,0,0,0,0,0,0,0,413.65,0,0,5,1
1,1,109.25,0,0,0,1,0,1,0,0,7707.7,0,1,71,0
1,0,77.65,1,0,0,0,0,0,0,0,714.15,0,0,9,1
1,1,95.0,1,1,0,0,0,0,1,0,2497.2,0,0,26,1
1,0,116.3,1,0,0,0,0,1,1,1,8309.55,0,0,71,0
0,0,19.9,0,0,0,0,0,0,0,0,601.55,1,0,32,0
1,1,70.35,0,0,0,0,0,0,0,0,139.25,0,0,2,0
0,0,25.6,0,0,1,1,0,0,0,0,1888.25,1,1,71,0
0,1,44.45,1,0,0,0,0,0,1,1,2773.9,0,0,60,0
1,1,100.15,1,1,0,0,0,0,0,1,5409.75,0,0,55,0
1,0,105.4,1,0,1,0,0,1,1,1,5643.4,0,0,54,1
1,1,95.85,1,0,0,0,0,0,0,0,197.7,0,0,2,1
1,0,73.85,1,0,0,0,0,0,0,0,401.3,0,0,6,0
0,0,70.1,1,0,1,1,1,0,1,0,3238.4,0,1,48,0
0,0,25.25,0,0,0,1,1,0,0,0,1573.05,1,1,63,0
1,1,79.15,1,0,0,0,0,0,0,0,79.15,0,0,1,1
0,0,21.05,0,0,1,0,1,0,0,0,235.8,1,0,12,0
0,0,24.95,1,1,0,1,0,0,0,0,1364.75,0,0,54,0
0,1,64.5,1,0,0,1,1,1,0,1,1985.15,0,0,30,0
0,0,19.65,0,0,0,1,0,0,0,0,655.85,1,0,30,1
1,1,79.0,1,0,0,0,0,0,0,0,303.15,0,0,4,1
